dim,prec,M,N_total,N_per_dim,tol,max_sp,subprob,npts,size1,size2,size3,cells,off1,off2,off3
2,d,10000000,9998244,3162,1e-06,2500,312,2500,664,11,1,7304,2013,241,0
2,d,10000000,9998244,3162,1e-06,2500,313,2500,3170,15,1,47550,-3,241,0
2,d,10000000,9998244,3162,1e-06,2500,314,2500,646,11,1,7106,125,245,0
2,d,10000000,9998244,3162,1e-06,2500,315,2500,637,11,1,7007,749,245,0
2,d,10000000,9998244,3162,1e-06,2500,316,2500,662,11,1,7282,1373,245,0
2,d,10000000,9998244,3162,1e-06,2500,317,2500,646,11,1,7106,2014,245,0
2,d,10000000,9998244,3162,1e-06,2500,318,2500,3170,15,1,47550,-3,245,0
2,d,10000000,9998244,3162,1e-06,2500,319,2500,641,11,1,7051,109,249,0
2,d,10000000,9998244,3162,1e-06,2500,320,2500,631,11,1,6941,734,249,0
2,d,10000000,9998244,3162,1e-06,2500,321,2500,673,11,1,7403,1346,249,0
2,d,10000000,9998244,3162,1e-06,2500,322,2500,646,11,1,7106,1998,249,0
2,d,10000000,9998244,3162,1e-06,2500,323,2500,3170,15,1,47550,-3,249,0
2,d,10000000,9998244,3162,1e-06,2500,324,2500,632,11,1,6952,77,253,0
2,d,10000000,9998244,3162,1e-06,2500,325,2500,644,11,1,7084,687,253,0
2,d,10000000,9998244,3162,1e-06,2500,326,2500,647,11,1,7117,1310,253,0
2,d,10000000,9998244,3162,1e-06,2500,327,2500,648,11,1,7128,1933,253,0
2,d,10000000,9998244,3162,1e-06,2500,328,2500,3169,15,1,47535,-2,253,0
2,d,10000000,9998244,3162,1e-06,2500,329,2500,646,11,1,7106,30,257,0
2,d,10000000,9998244,3162,1e-06,2500,330,2500,632,11,1,6952,653,257,0
2,d,10000000,9998244,3162,1e-06,2500,331,2500,646,11,1,7106,1262,257,0
2,d,10000000,9998244,3162,1e-06,2500,332,2500,647,11,1,7117,1886,257,0
2,d,10000000,9998244,3162,1e-06,2500,333,2500,647,11,1,7117,2509,257,0
2,d,10000000,9998244,3162,1e-06,2500,334,2500,3170,15,1,47550,-3,257,0
2,d,10000000,9998244,3162,1e-06,2500,335,2500,648,11,1,7128,605,261,0
2,d,10000000,9998244,3162,1e-06,2500,336,2500,644,11,1,7084,1229,261,0
2,d,10000000,9998244,3162,1e-06,2500,337,2500,632,11,1,6952,1853,261,0
2,d,10000000,9998244,3162,1e-06,2500,338,2500,631,11,1,6941,2462,261,0
2,d,10000000,9998244,3162,1e-06,2500,339,2500,3170,15,1,47550,-3,261,0
2,d,10000000,9998244,3162,1e-06,2500,340,2500,645,11,1,7095,558,265,0
2,d,10000000,9998244,3162,1e-06,2500,341,2500,661,11,1,7271,1181,265,0
2,d,10000000,9998244,3162,1e-06,2500,342,2500,616,11,1,6776,1821,265,0
2,d,10000000,9998244,3162,1e-06,2500,343,2500,630,11,1,6930,2415,265,0
2,d,10000000,9998244,3162,1e-06,2500,344,2500,3170,15,1,47550,-3,265,0
2,d,10000000,9998244,3162,1e-06,2500,345,2500,648,11,1,7128,477,269,0
2,d,10000000,9998244,3162,1e-06,2500,346,2500,631,11,1,6941,1102,269,0
2,d,10000000,9998244,3162,1e-06,2500,347,2500,630,11,1,6930,1711,269,0
2,d,10000000,9998244,3162,1e-06,2500,348,2500,663,11,1,7293,2317,269,0
2,d,10000000,9998244,3162,1e-06,2500,349,2500,3170,15,1,47550,-3,269,0
2,d,10000000,9998244,3162,1e-06,2500,350,2500,661,11,1,7271,429,273,0
2,d,10000000,9998244,3162,1e-06,2500,351,2500,647,11,1,7117,1069,273,0
2,d,10000000,9998244,3162,1e-06,2500,352,2500,647,11,1,7117,1694,273,0
2,d,10000000,9998244,3162,1e-06,2500,353,2500,647,11,1,7117,2318,273,0
2,d,10000000,9998244,3162,1e-06,2500,354,2500,3170,15,1,47550,-3,273,0
2,d,10000000,9998244,3162,1e-06,2500,355,2500,632,11,1,6952,413,277,0
2,d,10000000,9998244,3162,1e-06,2500,356,2500,660,11,1,7260,1023,277,0
2,d,10000000,9998244,3162,1e-06,2500,357,2500,647,11,1,7117,1661,277,0
2,d,10000000,9998244,3162,1e-06,2500,358,2500,631,11,1,6941,2285,277,0
2,d,10000000,9998244,3162,1e-06,2500,359,2500,3169,15,1,47535,-2,277,0
2,d,10000000,9998244,3162,1e-06,2500,360,2500,655,11,1,7205,357,281,0
2,d,10000000,9998244,3162,1e-06,2500,361,2500,632,11,1,6952,989,281,0
2,d,10000000,9998244,3162,1e-06,2500,362,2500,662,11,1,7282,1599,281,0
2,d,10000000,9998244,3162,1e-06,2500,363,2500,657,11,1,7227,2243,281,0
2,d,10000000,9998244,3162,1e-06,2500,364,2500,3169,15,1,47535,-2,281,0
2,d,10000000,9998244,3162,1e-06,2500,365,2500,645,11,1,7095,349,285,0
2,d,10000000,9998244,3162,1e-06,2500,366,2500,632,11,1,6952,973,285,0
2,d,10000000,9998244,3162,1e-06,2500,367,2500,657,11,1,7227,1584,285,0
2,d,10000000,9998244,3162,1e-06,2500,368,2500,647,11,1,7117,2221,285,0
2,d,10000000,9998244,3162,1e-06,2500,369,2500,3170,15,1,47550,-3,285,0
2,d,10000000,9998244,3162,1e-06,2500,370,2500,662,11,1,7282,317,289,0
2,d,10000000,9998244,3162,1e-06,2500,371,2500,648,11,1,7128,957,289,0
2,d,10000000,9998244,3162,1e-06,2500,372,2500,662,11,1,7282,1582,289,0
2,d,10000000,9998244,3162,1e-06,2500,373,2500,664,11,1,7304,2221,289,0
2,d,10000000,9998244,3162,1e-06,2500,374,2500,3170,15,1,47550,-3,289,0
2,d,10000000,9998244,3162,1e-06,2500,375,2500,648,11,1,7128,317,293,0
2,d,10000000,9998244,3162,1e-06,2500,376,2500,648,11,1,7128,941,293,0
2,d,10000000,9998244,3162,1e-06,2500,377,2500,663,11,1,7293,1566,293,0
2,d,10000000,9998244,3162,1e-06,2500,378,2500,645,11,1,7095,2208,293,0
2,d,10000000,9998244,3162,1e-06,2500,379,2500,3170,15,1,47550,-3,293,0
2,d,10000000,9998244,3162,1e-06,2500,380,2500,631,11,1,6941,301,297,0
2,d,10000000,9998244,3162,1e-06,2500,381,2500,648,11,1,7128,909,297,0
2,d,10000000,9998244,3162,1e-06,2500,382,2500,632,11,1,6952,1533,297,0
2,d,10000000,9998244,3162,1e-06,2500,383,2500,648,11,1,7128,2141,297,0
2,d,10000000,9998244,3162,1e-06,2500,384,2500,3170,15,1,47550,-3,297,0
2,d,10000000,9998244,3162,1e-06,2500,385,2500,647,11,1,7117,237,301,0
2,d,10000000,9998244,3162,1e-06,2500,386,2500,646,11,1,7106,861,301,0
2,d,10000000,9998244,3162,1e-06,2500,387,2500,648,11,1,7128,1485,301,0
2,d,10000000,9998244,3162,1e-06,2500,388,2500,662,11,1,7282,2109,301,0
2,d,10000000,9998244,3162,1e-06,2500,389,2500,3170,15,1,47550,-3,301,0
2,d,10000000,9998244,3162,1e-06,2500,390,2500,663,11,1,7293,190,305,0
2,d,10000000,9998244,3162,1e-06,2500,391,2500,648,11,1,7128,829,305,0
2,d,10000000,9998244,3162,1e-06,2500,392,2500,648,11,1,7128,1453,305,0
2,d,10000000,9998244,3162,1e-06,2500,393,2500,647,11,1,7117,2078,305,0
2,d,10000000,9998244,3162,1e-06,2500,394,2500,3170,15,1,47550,-3,305,0
2,d,10000000,9998244,3162,1e-06,2500,395,2500,648,11,1,7128,173,309,0
2,d,10000000,9998244,3162,1e-06,2500,396,2500,647,11,1,7117,798,309,0
2,d,10000000,9998244,3162,1e-06,2500,397,2500,647,11,1,7117,1422,309,0
2,d,10000000,9998244,3162,1e-06,2500,398,2500,647,11,1,7117,2046,309,0
2,d,10000000,9998244,3162,1e-06,2500,399,2500,3170,15,1,47550,-3,309,0
2,d,10000000,9998244,3162,1e-06,2500,400,2500,642,11,1,7062,130,313,0
2,d,10000000,9998244,3162,1e-06,2500,401,2500,646,11,1,7106,750,313,0
2,d,10000000,9998244,3162,1e-06,2500,402,2500,632,11,1,6952,1373,313,0
2,d,10000000,9998244,3162,1e-06,2500,403,2500,645,11,1,7095,1984,313,0
2,d,10000000,9998244,3162,1e-06,2500,404,2500,3170,15,1,47550,-3,313,0
2,d,10000000,9998244,3162,1e-06,2500,405,2500,646,11,1,7106,61,317,0
2,d,10000000,9998244,3162,1e-06,2500,406,2500,632,11,1,6952,685,317,0
2,d,10000000,9998244,3162,1e-06,2500,407,2500,646,11,1,7106,1294,317,0
2,d,10000000,9998244,3162,1e-06,2500,408,2500,664,11,1,7304,1917,317,0
2,d,10000000,9998244,3162,1e-06,2500,409,2500,3170,15,1,47550,-3,317,0
2,d,10000000,9998244,3162,1e-06,2500,410,2500,630,11,1,6930,13,321,0
2,d,10000000,9998244,3162,1e-06,2500,411,2500,644,11,1,7084,622,321,0
2,d,10000000,9998244,3162,1e-06,2500,412,2500,632,11,1,6952,1245,321,0
2,d,10000000,9998244,3162,1e-06,2500,413,2500,648,11,1,7128,1853,321,0
2,d,10000000,9998244,3162,1e-06,2500,414,2500,641,11,1,7051,2477,321,0
2,d,10000000,9998244,3162,1e-06,2500,415,2500,3170,15,1,47550,-3,321,0
2,d,10000000,9998244,3162,1e-06,2500,416,2500,616,11,1,6776,573,325,0
2,d,10000000,9998244,3162,1e-06,2500,417,2500,664,11,1,7304,1165,325,0
2,d,10000000,9998244,3162,1e-06,2500,418,2500,632,11,1,6952,1805,325,0
2,d,10000000,9998244,3162,1e-06,2500,419,2500,632,11,1,6952,2414,325,0
2,d,10000000,9998244,3162,1e-06,2500,420,2500,3170,15,1,47550,-3,325,0
2,d,10000000,9998244,3162,1e-06,2500,421,2500,642,11,1,7062,510,329,0
2,d,10000000,9998244,3162,1e-06,2500,422,2500,648,11,1,7128,1133,329,0
2,d,10000000,9998244,3162,1e-06,2500,423,2500,659,11,1,7249,1757,329,0
2,d,10000000,9998244,3162,1e-06,2500,424,2500,632,11,1,6952,2397,329,0
2,d,10000000,9998244,3162,1e-06,2500,425,2500,3170,15,1,47550,-3,329,0
2,d,10000000,9998244,3162,1e-06,2500,426,2500,632,11,1,6952,477,333,0
2,d,10000000,9998244,3162,1e-06,2500,427,2500,629,11,1,6919,1088,333,0
2,d,10000000,9998244,3162,1e-06,2500,428,2500,662,11,1,7282,1694,333,0
2,d,10000000,9998244,3162,1e-06,2500,429,2500,664,11,1,7304,2333,333,0
2,d,10000000,9998244,3162,1e-06,2500,430,2500,3170,15,1,47550,-3,333,0
2,d,10000000,9998244,3162,1e-06,2500,431,2500,663,11,1,7293,429,337,0
2,d,10000000,9998244,3162,1e-06,2500,432,2500,646,11,1,7106,1070,337,0
2,d,10000000,9998244,3162,1e-06,2500,433,2500,663,11,1,7293,1693,337,0
2,d,10000000,9998244,3162,1e-06,2500,434,2500,647,11,1,7117,2334,337,0
2,d,10000000,9998244,3162,1e-06,2500,435,2500,3170,15,1,47550,-3,337,0
2,d,10000000,9998244,3162,1e-06,2500,436,2500,630,11,1,6930,413,341,0
2,d,10000000,9998244,3162,1e-06,2500,437,2500,648,11,1,7128,1021,341,0
2,d,10000000,9998244,3162,1e-06,2500,438,2500,646,11,1,7106,1646,341,0
2,d,10000000,9998244,3162,1e-06,2500,439,2500,663,11,1,7293,2269,341,0
2,d,10000000,9998244,3162,1e-06,2500,440,2500,3170,15,1,47550,-3,341,0
2,d,10000000,9998244,3162,1e-06,2500,441,2500,631,11,1,6941,381,345,0
2,d,10000000,9998244,3162,1e-06,2500,442,2500,646,11,1,7106,990,345,0
2,d,10000000,9998244,3162,1e-06,2500,443,2500,664,11,1,7304,1613,345,0
2,d,10000000,9998244,3162,1e-06,2500,444,2500,632,11,1,6952,2253,345,0
2,d,10000000,9998244,3162,1e-06,2500,445,2500,3170,15,1,47550,-3,345,0
2,d,10000000,9998244,3162,1e-06,2500,446,2500,646,11,1,7106,335,349,0
2,d,10000000,9998244,3162,1e-06,2500,447,2500,647,11,1,7117,957,349,0
2,d,10000000,9998244,3162,1e-06,2500,448,2500,631,11,1,6941,1581,349,0
2,d,10000000,9998244,3162,1e-06,2500,449,2500,663,11,1,7293,2190,349,0
2,d,10000000,9998244,3162,1e-06,2500,450,2500,3170,15,1,47550,-3,349,0
2,d,10000000,9998244,3162,1e-06,2500,451,2500,631,11,1,6941,286,353,0
2,d,10000000,9998244,3162,1e-06,2500,452,2500,657,11,1,7227,909,353,0
2,d,10000000,9998244,3162,1e-06,2500,453,2500,631,11,1,6941,1550,353,0
2,d,10000000,9998244,3162,1e-06,2500,454,2500,661,11,1,7271,2159,353,0
2,d,10000000,9998244,3162,1e-06,2500,455,2500,3170,15,1,47550,-3,353,0
2,d,10000000,9998244,3162,1e-06,2500,456,2500,663,11,1,7293,254,357,0
2,d,10000000,9998244,3162,1e-06,2500,457,2500,647,11,1,7117,894,357,0
2,d,10000000,9998244,3162,1e-06,2500,458,2500,648,11,1,7128,1517,357,0
2,d,10000000,9998244,3162,1e-06,2500,459,2500,648,11,1,7128,2141,357,0
2,d,10000000,9998244,3162,1e-06,2500,460,2500,3169,15,1,47535,-2,357,0
2,d,10000000,9998244,3162,1e-06,2500,461,2500,656,11,1,7216,244,361,0
2,d,10000000,9998244,3162,1e-06,2500,462,2500,632,11,1,6952,877,361,0
2,d,10000000,9998244,3162,1e-06,2500,463,2500,646,11,1,7106,1486,361,0
2,d,10000000,9998244,3162,1e-06,2500,464,2500,663,11,1,7293,2109,361,0
2,d,10000000,9998244,3162,1e-06,2500,465,2500,3170,15,1,47550,-3,361,0
2,d,10000000,9998244,3162,1e-06,2500,466,2500,635,11,1,6985,234,365,0
2,d,10000000,9998244,3162,1e-06,2500,467,2500,654,11,1,7194,847,365,0
2,d,10000000,9998244,3162,1e-06,2500,468,2500,645,11,1,7095,1486,365,0
2,d,10000000,9998244,3162,1e-06,2500,469,2500,632,11,1,6952,2109,365,0
2,d,10000000,9998244,3162,1e-06,2500,470,2500,3170,15,1,47550,-3,365,0
2,d,10000000,9998244,3162,1e-06,2500,471,2500,631,11,1,6941,190,369,0
2,d,10000000,9998244,3162,1e-06,2500,472,2500,648,11,1,7128,797,369,0
2,d,10000000,9998244,3162,1e-06,2500,473,2500,662,11,1,7282,1422,369,0
2,d,10000000,9998244,3162,1e-06,2500,474,2500,630,11,1,6930,2063,369,0
2,d,10000000,9998244,3162,1e-06,2500,475,2500,3170,15,1,47550,-3,369,0
2,d,10000000,9998244,3162,1e-06,2500,476,2500,647,11,1,7117,126,373,0
2,d,10000000,9998244,3162,1e-06,2500,477,2500,648,11,1,7128,749,373,0
2,d,10000000,9998244,3162,1e-06,2500,478,2500,658,11,1,7238,1379,373,0
2,d,10000000,9998244,3162,1e-06,2500,479,2500,664,11,1,7304,2013,373,0
2,d,10000000,9998244,3162,1e-06,2500,480,2500,3170,15,1,47550,-3,373,0
2,d,10000000,9998244,3162,1e-06,2500,481,2500,647,11,1,7117,109,377,0
2,d,10000000,9998244,3162,1e-06,2500,482,2500,647,11,1,7117,733,377,0
2,d,10000000,9998244,3162,1e-06,2500,483,2500,648,11,1,7128,1357,377,0
2,d,10000000,9998244,3162,1e-06,2500,484,2500,661,11,1,7271,1984,377,0
2,d,10000000,9998244,3162,1e-06,2500,485,2500,3170,15,1,47550,-3,377,0
2,d,10000000,9998244,3162,1e-06,2500,486,2500,664,11,1,7304,93,381,0
2,d,10000000,9998244,3162,1e-06,2500,487,2500,648,11,1,7128,733,381,0
2,d,10000000,9998244,3162,1e-06,2500,488,2500,648,11,1,7128,1357,381,0
2,d,10000000,9998244,3162,1e-06,2500,489,2500,675,11,1,7425,1985,381,0
2,d,10000000,9998244,3162,1e-06,2500,490,2500,3170,15,1,47550,-3,381,0
2,d,10000000,9998244,3162,1e-06,2500,491,2500,664,11,1,7304,77,385,0
2,d,10000000,9998244,3162,1e-06,2500,492,2500,648,11,1,7128,717,385,0
2,d,10000000,9998244,3162,1e-06,2500,493,2500,660,11,1,7260,1344,385,0
2,d,10000000,9998244,3162,1e-06,2500,494,2500,631,11,1,6941,1982,385,0
2,d,10000000,9998244,3162,1e-06,2500,495,2500,3170,15,1,47550,-3,385,0
2,d,10000000,9998244,3162,1e-06,2500,496,2500,646,11,1,7106,79,389,0
2,d,10000000,9998244,3162,1e-06,2500,497,2500,663,11,1,7293,702,389,0
2,d,10000000,9998244,3162,1e-06,2500,498,2500,645,11,1,7095,1357,389,0
2,d,10000000,9998244,3162,1e-06,2500,499,2500,648,11,1,7128,1981,389,0
2,d,10000000,9998244,3162,1e-06,2500,500,2500,3170,15,1,47550,-3,389,0
2,d,10000000,9998244,3162,1e-06,2500,501,2500,632,11,1,6952,77,393,0
2,d,10000000,9998244,3162,1e-06,2500,502,2500,632,11,1,6952,685,393,0
2,d,10000000,9998244,3162,1e-06,2500,503,2500,647,11,1,7117,1294,393,0
2,d,10000000,9998244,3162,1e-06,2500,504,2500,678,11,1,7458,1919,393,0
2,d,10000000,9998244,3162,1e-06,2500,505,2500,3170,15,1,47550,-3,393,0
2,d,10000000,9998244,3162,1e-06,2500,506,2500,663,11,1,7293,29,397,0
2,d,10000000,9998244,3162,1e-06,2500,507,2500,647,11,1,7117,669,397,0
2,d,10000000,9998244,3162,1e-06,2500,508,2500,646,11,1,7106,1295,397,0
2,d,10000000,9998244,3162,1e-06,2500,509,2500,648,11,1,7128,1917,397,0
2,d,10000000,9998244,3162,1e-06,2500,510,2500,3170,15,1,47550,-3,397,0
2,d,10000000,9998244,3162,1e-06,2500,511,2500,648,11,1,7128,29,401,0
2,d,10000000,9998244,3162,1e-06,2500,512,2500,648,11,1,7128,653,401,0
2,d,10000000,9998244,3162,1e-06,2500,513,2500,632,11,1,6952,1277,401,0
2,d,10000000,9998244,3162,1e-06,2500,514,2500,648,11,1,7128,1885,401,0
2,d,10000000,9998244,3162,1e-06,2500,515,2500,654,11,1,7194,2513,401,0
2,d,10000000,9998244,3162,1e-06,2500,516,2500,3170,15,1,47550,-3,401,0
2,d,10000000,9998244,3162,1e-06,2500,517,2500,648,11,1,7128,605,405,0
2,d,10000000,9998244,3162,1e-06,2500,518,2500,648,11,1,7128,1229,405,0
2,d,10000000,9998244,3162,1e-06,2500,519,2500,643,11,1,7073,1855,405,0
2,d,10000000,9998244,3162,1e-06,2500,520,2500,663,11,1,7293,2477,405,0
2,d,10000000,9998244,3162,1e-06,2500,521,2500,3170,15,1,47550,-3,405,0
2,d,10000000,9998244,3162,1e-06,2500,522,2500,647,11,1,7117,573,409,0
2,d,10000000,9998244,3162,1e-06,2500,523,2500,661,11,1,7271,1197,409,0
2,d,10000000,9998244,3162,1e-06,2500,524,2500,632,11,1,6952,1837,409,0
2,d,10000000,9998244,3162,1e-06,2500,525,2500,678,11,1,7458,2446,409,0
2,d,10000000,9998244,3162,1e-06,2500,526,2500,3170,15,1,47550,-3,409,0
2,d,10000000,9998244,3162,1e-06,2500,527,2500,614,11,1,6754,559,413,0
2,d,10000000,9998244,3162,1e-06,2500,528,2500,645,11,1,7095,1152,413,0
2,d,10000000,9998244,3162,1e-06,2500,529,2500,646,11,1,7106,1773,413,0
2,d,10000000,9998244,3162,1e-06,2500,530,2500,631,11,1,6941,2398,413,0
2,d,10000000,9998244,3162,1e-06,2500,531,2500,3169,15,1,47535,-2,413,0
2,d,10000000,9998244,3162,1e-06,2500,532,2500,659,11,1,7249,478,417,0
2,d,10000000,9998244,3162,1e-06,2500,533,2500,647,11,1,7117,1117,417,0
2,d,10000000,9998244,3162,1e-06,2500,534,2500,660,11,1,7260,1745,417,0
2,d,10000000,9998244,3162,1e-06,2500,535,2500,655,11,1,7205,2389,417,0
2,d,10000000,9998244,3162,1e-06,2500,536,2500,3170,15,1,47550,-3,417,0
2,d,10000000,9998244,3162,1e-06,2500,537,2500,646,11,1,7106,494,421,0
2,d,10000000,9998244,3162,1e-06,2500,538,2500,631,11,1,6941,1118,421,0
2,d,10000000,9998244,3162,1e-06,2500,539,2500,645,11,1,7095,1728,421,0
2,d,10000000,9998244,3162,1e-06,2500,540,2500,646,11,1,7106,2350,421,0
2,d,10000000,9998244,3162,1e-06,2500,541,2500,3170,15,1,47550,-3,421,0
2,d,10000000,9998244,3162,1e-06,2500,542,2500,648,11,1,7128,429,425,0
2,d,10000000,9998244,3162,1e-06,2500,543,2500,637,11,1,7007,1053,425,0
2,d,10000000,9998244,3162,1e-06,2500,544,2500,647,11,1,7117,1677,425,0
2,d,10000000,9998244,3162,1e-06,2500,545,2500,647,11,1,7117,2301,425,0
2,d,10000000,9998244,3162,1e-06,2500,546,2500,3170,15,1,47550,-3,425,0
2,d,10000000,9998244,3162,1e-06,2500,547,2500,647,11,1,7117,398,429,0
2,d,10000000,9998244,3162,1e-06,2500,548,2500,643,11,1,7073,1026,429,0
2,d,10000000,9998244,3162,1e-06,2500,549,2500,647,11,1,7117,1646,429,0
2,d,10000000,9998244,3162,1e-06,2500,550,2500,661,11,1,7271,2272,429,0
2,d,10000000,9998244,3162,1e-06,2500,551,2500,3170,15,1,47550,-3,429,0
2,d,10000000,9998244,3162,1e-06,2500,552,2500,664,11,1,7304,349,433,0
2,d,10000000,9998244,3162,1e-06,2500,553,2500,630,11,1,6930,990,433,0
2,d,10000000,9998244,3162,1e-06,2500,554,2500,648,11,1,7128,1597,433,0
2,d,10000000,9998244,3162,1e-06,2500,555,2500,615,11,1,6765,2222,433,0
2,d,10000000,9998244,3162,1e-06,2500,556,2500,3170,15,1,47550,-3,433,0
2,d,10000000,9998244,3162,1e-06,2500,557,2500,648,11,1,7128,301,437,0
2,d,10000000,9998244,3162,1e-06,2500,558,2500,663,11,1,7293,926,437,0
2,d,10000000,9998244,3162,1e-06,2500,559,2500,632,11,1,6952,1565,437,0
2,d,10000000,9998244,3162,1e-06,2500,560,2500,645,11,1,7095,2175,437,0
2,d,10000000,9998244,3162,1e-06,2500,561,2500,3170,15,1,47550,-3,437,0
2,d,10000000,9998244,3162,1e-06,2500,562,2500,616,11,1,6776,269,441,0
2,d,10000000,9998244,3162,1e-06,2500,563,2500,655,11,1,7205,869,441,0
2,d,10000000,9998244,3162,1e-06,2500,564,2500,648,11,1,7128,1501,441,0
2,d,10000000,9998244,3162,1e-06,2500,565,2500,648,11,1,7128,2125,441,0
2,d,10000000,9998244,3162,1e-06,2500,566,2500,3170,15,1,47550,-3,441,0
2,d,10000000,9998244,3162,1e-06,2500,567,2500,648,11,1,7128,221,445,0
2,d,10000000,9998244,3162,1e-06,2500,568,2500,647,11,1,7117,846,445,0
2,d,10000000,9998244,3162,1e-06,2500,569,2500,648,11,1,7128,1469,445,0
2,d,10000000,9998244,3162,1e-06,2500,570,2500,647,11,1,7117,2094,445,0
2,d,10000000,9998244,3162,1e-06,2500,571,2500,3170,15,1,47550,-3,445,0
2,d,10000000,9998244,3162,1e-06,2500,572,2500,631,11,1,6941,174,449,0
2,d,10000000,9998244,3162,1e-06,2500,573,2500,632,11,1,6952,781,449,0
2,d,10000000,9998244,3162,1e-06,2500,574,2500,664,11,1,7304,1389,449,0
2,d,10000000,9998244,3162,1e-06,2500,575,2500,647,11,1,7117,2029,449,0
2,d,10000000,9998244,3162,1e-06,2500,576,2500,3170,15,1,47550,-3,449,0
2,d,10000000,9998244,3162,1e-06,2500,577,2500,632,11,1,6952,125,453,0
2,d,10000000,9998244,3162,1e-06,2500,578,2500,647,11,1,7117,734,453,0
2,d,10000000,9998244,3162,1e-06,2500,579,2500,646,11,1,7106,1358,453,0
2,d,10000000,9998244,3162,1e-06,2500,580,2500,631,11,1,6941,1982,453,0
2,d,10000000,9998244,3162,1e-06,2500,581,2500,3170,15,1,47550,-3,453,0
2,d,10000000,9998244,3162,1e-06,2500,582,2500,632,11,1,6952,61,457,0
2,d,10000000,9998244,3162,1e-06,2500,583,2500,662,11,1,7282,670,457,0
2,d,10000000,9998244,3162,1e-06,2500,584,2500,648,11,1,7128,1309,457,0
2,d,10000000,9998244,3162,1e-06,2500,585,2500,648,11,1,7128,1933,457,0
2,d,10000000,9998244,3162,1e-06,2500,586,2500,3170,15,1,47550,-3,457,0
2,d,10000000,9998244,3162,1e-06,2500,587,2500,676,11,1,7436,16,461,0
2,d,10000000,9998244,3162,1e-06,2500,588,2500,632,11,1,6952,669,461,0
2,d,10000000,9998244,3162,1e-06,2500,589,2500,663,11,1,7293,1278,461,0
2,d,10000000,9998244,3162,1e-06,2500,590,2500,663,11,1,7293,1918,461,0
2,d,10000000,9998244,3162,1e-06,2500,591,2500,3169,15,1,47535,-2,461,0
2,d,10000000,9998244,3162,1e-06,2500,592,2500,645,11,1,7095,29,465,0
2,d,10000000,9998244,3162,1e-06,2500,593,2500,609,11,1,6699,653,465,0
2,d,10000000,9998244,3162,1e-06,2500,594,2500,646,11,1,7106,1246,465,0
2,d,10000000,9998244,3162,1e-06,2500,595,2500,632,11,1,6952,1869,465,0
2,d,10000000,9998244,3162,1e-06,2500,596,2500,648,11,1,7128,2477,465,0
2,d,10000000,9998244,3162,1e-06,2500,597,2500,3170,15,1,47550,-3,465,0
2,d,10000000,9998244,3162,1e-06,2500,598,2500,647,11,1,7117,574,469,0
2,d,10000000,9998244,3162,1e-06,2500,599,2500,663,11,1,7293,1198,469,0
2,d,10000000,9998244,3162,1e-06,2500,600,2500,631,11,1,6941,1838,469,0
2,d,10000000,9998244,3162,1e-06,2500,601,2500,646,11,1,7106,2446,469,0
2,d,10000000,9998244,3162,1e-06,2500,602,2500,3170,15,1,47550,-3,469,0
2,d,10000000,9998244,3162,1e-06,2500,603,2500,662,11,1,7282,542,473,0
2,d,10000000,9998244,3162,1e-06,2500,604,2500,632,11,1,6952,1181,473,0
2,d,10000000,9998244,3162,1e-06,2500,605,2500,663,11,1,7293,1789,473,0
2,d,10000000,9998244,3162,1e-06,2500,606,2500,680,11,1,7480,2429,473,0
2,d,10000000,9998244,3162,1e-06,2500,607,2500,3170,15,1,47550,-3,473,0
2,d,10000000,9998244,3162,1e-06,2500,608,2500,648,11,1,7128,557,477,0
2,d,10000000,9998244,3162,1e-06,2500,609,2500,646,11,1,7106,1181,477,0
2,d,10000000,9998244,3162,1e-06,2500,610,2500,648,11,1,7128,1805,477,0
2,d,10000000,9998244,3162,1e-06,2500,611,2500,646,11,1,7106,2429,477,0
2,d,10000000,9998244,3162,1e-06,2500,612,2500,3170,15,1,47550,-3,477,0
2,d,10000000,9998244,3162,1e-06,2500,613,2500,646,11,1,7106,526,481,0
2,d,10000000,9998244,3162,1e-06,2500,614,2500,652,11,1,7172,1161,481,0
2,d,10000000,9998244,3162,1e-06,2500,615,2500,646,11,1,7106,1790,481,0
2,d,10000000,9998244,3162,1e-06,2500,616,2500,663,11,1,7293,2413,481,0
2,d,10000000,9998244,3162,1e-06,2500,617,2500,3170,15,1,47550,-3,481,0
2,d,10000000,9998244,3162,1e-06,2500,618,2500,648,11,1,7128,509,485,0
2,d,10000000,9998244,3162,1e-06,2500,619,2500,662,11,1,7282,1134,485,0
2,d,10000000,9998244,3162,1e-06,2500,620,2500,659,11,1,7249,1773,485,0
2,d,10000000,9998244,3162,1e-06,2500,621,2500,647,11,1,7117,2414,485,0
2,d,10000000,9998244,3162,1e-06,2500,622,2500,3169,15,1,47535,-2,485,0
2,d,10000000,9998244,3162,1e-06,2500,623,2500,664,11,1,7304,493,489,0
2,d,10000000,9998244,3162,1e-06,2500,624,2500,664,11,1,7304,1133,489,0
2,d,10000000,9998244,3162,1e-06,2500,625,2500,645,11,1,7095,1775,489,0
2,d,10000000,9998244,3162,1e-06,2500,626,2500,645,11,1,7095,2400,489,0
2,d,10000000,9998244,3162,1e-06,2500,627,2500,3170,15,1,47550,-3,489,0
2,d,10000000,9998244,3162,1e-06,2500,628,2500,648,11,1,7128,493,493,0
